"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Create URL group 0xFE00000B20000001. Status 0x0. Process Id 0x1940 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","98296","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","6464","5784","Mays_Family","S-1-5-19","7/9/2024 10:30:32 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000420000002. Status 0x0. Process Id 0x1940 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","98275","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","6464","5784","Mays_Family","S-1-5-19","7/9/2024 10:24:19 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000820000002. Status 0x0. Process Id 0x150C Executable path \Device\HarddiskVolume3\Windows\System32\spoolsv.exe, User S-1-5-18","111","0",,"4","5","125","4611686018427387968","98270","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5388","17776","Mays_Family","S-1-5-18","7/9/2024 10:23:59 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFC00000020000002. Status 0x0. Process Id 0x1940 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","98206","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","6464","5784","Mays_Family","S-1-5-19","7/9/2024 9:42:20 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000020000002. Status 0x0. Process Id 0x150C Executable path \Device\HarddiskVolume3\Windows\System32\spoolsv.exe, User S-1-5-18","111","0",,"4","5","125","4611686018427387968","98202","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5388","3344","Mays_Family","S-1-5-18","7/9/2024 9:42:20 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000320000002. Status 0x0. Process Id 0x1940 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","98197","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","6464","5784","Mays_Family","S-1-5-19","7/9/2024 9:41:20 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000120000001. Status 0x0. Process Id 0x1940 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","98193","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","6464","5784","Mays_Family","S-1-5-19","7/9/2024 9:41:19 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000220000003. Status 0x0. Process Id 0x150C Executable path \Device\HarddiskVolume3\Windows\System32\spoolsv.exe, User S-1-5-18","111","0",,"4","5","125","4611686018427387968","98189","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5388","9432","Mays_Family","S-1-5-18","7/9/2024 9:40:57 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000720000003. Status 0x0. Process Id 0x1940 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","98187","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","6464","5784","Mays_Family","S-1-5-19","7/9/2024 9:40:57 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000A20000001. Status 0x0. Process Id 0x1940 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","98181","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","6464","5784","Mays_Family","S-1-5-19","7/9/2024 9:40:55 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000420000001. Status 0x0. Process Id 0x150C Executable path \Device\HarddiskVolume3\Windows\System32\spoolsv.exe, User S-1-5-18","111","0",,"4","5","125","4611686018427387968","98161","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5388","17312","Mays_Family","S-1-5-18","7/9/2024 6:58:04 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000220000002. Status 0x0. Process Id 0x1940 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","98146","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","6464","5784","Mays_Family","S-1-5-19","7/9/2024 8:35:55 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000920000001. Status 0x0. Process Id 0x150C Executable path \Device\HarddiskVolume3\Windows\System32\spoolsv.exe, User S-1-5-18","111","0",,"4","5","125","4611686018427387968","98142","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5388","2052","Mays_Family","S-1-5-18","7/9/2024 8:35:54 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000720000002. Status 0x0. Process Id 0x1940 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","98140","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","6464","5784","Mays_Family","S-1-5-19","7/9/2024 8:35:53 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000020000001. Status 0x0. Process Id 0x150C Executable path \Device\HarddiskVolume3\Windows\System32\spoolsv.exe, User S-1-5-18","111","0",,"4","5","125","4611686018427387968","98082","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5388","8032","Mays_Family","S-1-5-18","7/9/2024 7:36:34 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000820000001. Status 0x0. Process Id 0x1940 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","98080","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","6464","5784","Mays_Family","S-1-5-19","7/9/2024 7:36:34 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000020000009. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97925","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 7:20:50 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000120000007. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97921","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 7:20:28 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000120000006. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97917","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 7:20:27 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000082000000B. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97890","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 5:42:33 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000082000000A. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97886","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 5:42:33 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000820000009. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97882","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 5:42:11 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000620000005. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97868","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 4:42:03 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000620000004. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97854","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 4:03:07 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000620000003. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97850","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 4:02:07 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000620000002. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97846","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 4:02:06 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000420000007. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97838","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 4:01:44 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000420000006. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97834","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 4:01:43 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000720000004. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97826","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 4:01:22 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000220000005. Status 0x0. Process Id 0x1694 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","97770","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5780","6548","Mays_Family","S-1-5-19","7/9/2024 3:01:11 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
